Id,Cadre,Date of Start of Outbreak/Event,Date Event Reported,Season,Latitude,Longitude,Region,Area Type,Area Name,Animal Category,Species,Population in Herd,Traumatic injuries,Number Affected,Type of injury,Nature of human inflicted injury,Death of animals,Skin lesions/ swellings,Respiratory Signs,oral and foot lesions,Diarrhoea,Emaciation,Aggression,Central Nervous System signs,Blindness/Eye condition,Reproductive signs,Other Signs/Syndomes,Number Sick / Bitten,Number Dead,Disease/Condition,Other Disease,Nature of Diagnosis,Number of Humans Affected,Disease Control Method
1523b598-bbae-44f3-8f17-117955a604e0,Veterinarian,2021-10-26,2021-10-27,Dry,-0.7368856,36.4399872,Central Rift,Other,WRTI_Annex,Herbivore,Equidae (Zebra),11-50,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,torsion of the Colon ,Post Mortem,0.0,[No Action]
e1fcb246-ffca-4f45-8b0a-98839a43024c,Veterinarian,2021-10-29,2021-10-29,Dry,-0.8222163,36.2771502,Central Rift,Non-Protected Area: Conservancies,Oserengoni Sanctuary ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
81e8f845-50fc-4508-93ea-03b5f63ca31f,Veterinarian,2022-01-05,2022-01-05,Dry,-0.3605672,36.2049307,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snared ,Clinical,0.0,[Treatment]
972cf8ca-ecc9-4cb9-884f-11f6c26ee374,Veterinarian,2022-01-10,2022-01-10,Dry,-0.6204493,36.3831523,Central Rift,Non-Protected Area: Ranch,Marula Estates Ltd,Herbivore,Other,11-50,No,0.0,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0.0,Other,Snare,Clinical,0.0,[Treatment]
8af68b50-c411-4396-a23a-a0bf9ee2ecae,Veterinarian,2022-01-13,2022-01-13,Dry,-0.8597666,36.4805575,Central Rift,Non-Protected Area: Community land,Mirera _suswa,Herbivore,Equidae (Zebra),<10,No,0.0,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0.0,Other,Snare,Clinical,1.0,[Treatment]
57b1ae2e-4dc7-42b9-a794-a67fb7474608,Veterinarian,2022-01-17,2022-01-17,Dry,-0.533598,36.1547101,Central Rift,Non-Protected Area: Conservancies,Soysambu ,Herbivore,Equidae (Zebra),11-50,No,0.0,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0.0,Other,Snare,Clinical,0.0,[Treatment]
b9bc118b-5592-4fd2-bafb-7b5059e82d4d,Veterinarian,2022-01-18,2022-01-18,Dry,0.0,0.0,Central Rift,Non-Protected Area: Community land,Sandai - Lake Bogoria ,Avian,Terrestrial Birds,<10,Yes,1.0,Human inflicted,Arrow wounds,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Shot With An Arrow On The Neck ,Clinical,0.0,[Treatment]
bad149ef-88f1-4de0-9762-7df4d9ee9c53,Veterinarian,2022-01-18,2022-01-18,Dry,0.0,0.0,Central Rift,Non-Protected Area: Community land,Kiptirbilwa,Avian,Terrestrial Birds,<10,Yes,1.0,Human inflicted,Arrow wounds,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Arrow Head Injury On The Abdomen ,Clinical,0.0,[Treatment]
edd7f2e3-23b0-4b6f-8715-d16fabfc39af,Research scientist,2022-02-23,2022-02-23,Dry,-0.4992411,36.1411313,Central Rift,Protected Area: National Park,Naishi Airstrp,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
710a7fa2-4429-4eb3-a4b1-91657fc64aeb,Veterinarian,2022-01-19,2022-01-19,Dry,-0.7138452,36.4413399,Central Rift,Non-Protected Area: Ranch,Manera farm,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare ,Clinical,0.0,[Treatment]
411062bc-5883-4cea-8656-8a4bfe0f00d5,Veterinarian,2022-01-14,2022-01-14,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Loldia Farm,Herbivore,Suidae (Warthogs),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare On the neck,Clinical,0.0,[Treatment]
54575f0f-f2ec-4c35-80a9-428da599824e,Research scientist,2022-03-22,2022-03-22,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
bb579480-9e2d-4585-a031-a5f7d298a069,Veterinarian,2022-01-19,2022-01-19,Dry,-0.7604697,36.4338998,Central Rift,Non-Protected Area: Conservancies,Kongoni Game Valley ,Herbivore,Giraffe,<10,Yes,1.0,Predator,Unknown,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Traumatic Injuries ,Clinical,0.0,[Treatment]
72195cd4-a67d-4022-8baf-c7128602ea2c,Research scientist,2022-01-15,2022-01-19,Dry,-0.2723109,36.0361555,Central Rift,Protected Area: National Park,Lake Nakuru N. Park,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
85b0325b-8d30-4a4c-b320-610534ed83f5,Veterinarian,2022-01-25,2022-01-24,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Kichwa Tembo,Herbivore,Suidae (Warthogs),<10,Yes,2.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snares Plastic ring,Clinical,0.0,[Treatment]
a87c1522-5b27-49d2-8b59-7de1e094e3e8,Veterinarian,2022-01-26,2022-01-26,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Oserengoni Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Spears,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Machete Inflicted Wound On the Rump. Maggot Infested and Septic Wound .Poor Prognosis ,Clinical,0.0,[Other]
1058c49a-a1cb-498a-a39a-98db521eb5e4,Veterinarian,2022-01-28,2022-01-28,Dry,0.0,0.0,Central Rift,Non-Protected Area: Community land,Green Park,Herbivore,Equidae (Zebra),<10,Yes,1.0,Species territorial fights,Unknown,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Fracture Of The Front Leg,Clinical,0.0,[Other]
8b34893d-2f24-4e83-86b6-22c199942433,Veterinarian,2022-01-25,2022-01-25,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Lemeck Conservancy ,Herbivore,Elephants,<10,Yes,1.0,Species territorial fights,Unknown,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0.0,Other,Dislocation of the right front leg,Clinical,1.0,[Treatment]
4cd354c2-e814-421a-b8bc-cdc2273f81de,Research scientist,2022-03-22,2022-03-22,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
8b6c76d6-156e-41b9-8ca8-eea263d19d20,Veterinarian,2022-02-01,2022-02-01,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Marula Estate Ltd,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire & Plastic Snare On The Front Leg,Clinical,0.0,[Treatment]
7716b6d9-eb4d-46f5-ac22-f09f00267aae,Veterinarian,2022-02-01,2022-02-01,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),11-50,Yes,0.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare On Left Hind Leg,Clinical,0.0,[Treatment]
4a952a9e-a5cd-459f-876c-495067edeb0c,Veterinarian,2022-02-01,2022-02-01,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare,Clinical,0.0,[Treatment]
fa5c9056-8239-4466-ab51-9903a3dcc7a2,Veterinarian,2022-02-03,2022-02-03,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare On front Right Leg,Clinical,0.0,[Treatment]
5c85f5b3-3ea7-4143-be91-27e88d47dd76,Research scientist,2021-09-27,2021-09-27,Rainy,-0.3047796,36.0810624,Central Rift,Protected Area: National Park,Nakuru,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
ca00cc21-faab-42a3-8163-87b7cb6f2bf2,Veterinarian,2022-03-10,2022-03-10,Dry,-3.4549829,38.6409533,Tsavo,Protected Area: National Park,Tsavo East,Avian,Terrestrial Birds,51-100,No,0.0,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,40.0,30.0,Newcastle Disease Virus (NCD),Unknown,Post Mortem,0.0,[No Action]
08c13bf8-6f3b-43e0-8dd5-9f05efd0d016,Research scientist,2022-03-11,2022-03-08,Dry,-0.2924516,36.1194004,Central Rift,Protected Area: National Park,Nakuru Park,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
a2db6141-b9af-46a1-b44e-a1d86822b7d4,Veterinarian,2022-03-16,2022-03-16,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
d062a3fc-2110-4e7a-baf8-ffa18153c426,Research scientist,2022-03-11,2022-03-11,Dry,-0.4990349,36.1406629,Central Rift,Protected Area: National Park,Nakuru Park,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,Yes,No,No,No,No,No,Yes,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
9f857079-0372-43e6-84fa-5612909d73a7,Veterinarian,2022-03-15,2022-03-15,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Lentolia ,Herbivore,Giraffe,<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare ,Clinical,0.0,[Treatment]
d6636b04-5f27-4bed-8ac3-7324b07ce127,Veterinarian,2022-03-15,2022-03-14,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Crater Lake Conservancy ,Herbivore,Giraffe,11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare,Clinical,0.0,[Treatment]
c52bb976-46d0-486a-bcc5-34fc5ac423c9,Veterinarian,2022-03-16,2022-03-16,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare,Clinical,0.0,[Treatment]
f0ef747b-9690-4397-bbaf-ccde3fb90eab,Veterinarian,2022-03-16,2022-03-16,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
be9e4c66-9544-4c8f-b9d8-e0b9eb8659c5,Veterinarian,2022-03-16,2022-03-16,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
c7b0e33a-cf04-4b70-a38d-dc5b3961cf7e,Ranger,2022-03-25,2022-03-25,Rainy,1.0990735,35.1235401,Western,Non-Protected Area: Ranch,Dr,Herbivore,Lesser Kudus,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
ce1dbca5-0261-490c-bade-ec370328014a,Ranger,2022-03-25,2022-03-25,Rainy,1.1347545,35.0991967,Western,Non-Protected Area: Community land,Kipsaina,Herbivore,Other,11-50,Yes,1.0,Unknown,Unknown,Yes,Yes,No,No,No,No,Yes,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
3f0908d0-2701-45e2-9d3b-57c0fc0da1bb,Ranger,2022-03-28,2022-03-28,Rainy,1.1388982,35.1029798,Western,Other,Kipsaina,Herbivore,Other,11-50,Yes,2.0,Unknown,Unknown,Yes,Yes,No,No,No,No,Yes,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
5eb8f3af-238b-45c8-8fea-13e65b8f93b7,Ranger,2021-10-27,2021-10-27,Rainy,1.0865753,35.0787428,Western,Protected Area: National Park,Saiwa Swamp National Park,Herbivore,Gazelles,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,Yes,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
22e334ea-de45-432f-8413-e270e5e43897,Ranger,2022-03-25,2022-03-25,Rainy,1.1118765,35.1086313,Western,Non-Protected Area: Conservancies,Chematich,Herbivore,Lesser Kudus,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
be69010e-51bc-4cde-93c9-dd362c7c4926,Veterinarian,2022-02-03,2022-02-03,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,0.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare On The Neck ,Clinical,0.0,[Treatment]
0add938b-653b-470b-aecd-1da8cf60b7bf,Veterinarian,2022-03-02,2022-03-02,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,DTI KALRO ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wounded ,Clinical,0.0,[Treatment]
8ca2ebcb-0a10-45be-abf3-d84eccff3465,Veterinarian,2022-03-03,2022-03-03,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Elemenitaita Weavers,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Species territorial fights,Unknown,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wounded ,Clinical,0.0,[Treatment]
9023d084-3f42-485b-94fd-45343c600135,Veterinarian,2022-02-28,2022-02-28,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Kedong Ranch,Herbivore,Buffalo,<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Rope Snare,Clinical,0.0,[Treatment]
ebde6e12-2cba-448e-8f08-470c4cc508c7,Veterinarian,2022-03-02,2022-03-02,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Other]
6702854a-7c45-4dd4-aa2f-700dea7d9863,Veterinarian,2022-03-02,2022-03-02,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,0.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
4d6a4a15-969c-41ef-a1b0-dda56d2d1b43,Veterinarian,2022-02-28,2022-02-28,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Marula Estate ,Herbivore,Other,11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snares ,Clinical,0.0,[Treatment]
1cc06c2b-ddc5-4533-9dc8-7d0c4b2a0207,Research scientist,2022-03-22,2022-03-22,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
8eaf69f4-43bb-466f-9a1d-bd68fdf0d83d,Veterinarian,2022-02-25,2022-02-25,Dry,0.0,0.0,Central Rift,Non-Protected Area: Community land,Green Park,Herbivore,Equidae (Zebra),<10,No,0.0,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,Yes,0.0,0.0,Other,Heavy Tick Infestation ,Clinical,0.0,[Treatment]
c1c23ae4-714d-4110-8192-c213e8d368fa,Veterinarian,2022-03-02,2022-03-02,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snares,Clinical,0.0,[Treatment]
a1493b38-2b18-477f-a9d8-54ae1a7fd491,Veterinarian,2022-03-03,2022-03-03,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Sarah Higgins Property ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Species territorial fights,Unknown,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wounded ,Clinical,0.0,[Treatment]
971bf63a-b6cd-491d-9360-68f10c9b693d,Veterinarian,2022-02-23,2022-02-23,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Lake Elemenitaita ,Herbivore,Buffalo,<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Winch Wire Snare ,Clinical,0.0,[Treatment]
bf7c31ff-d1bf-410a-aeb4-999c8a3a473b,Veterinarian,2022-04-13,2022-04-12,Dry,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Soysambu Conservancy ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare On Left Front ,Clinical,0.0,[Treatment]
4116b036-51e8-4f3e-8a7b-269ad2917de3,Veterinarian,2022-04-13,2022-04-13,Dry,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Morendat North Farm,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Trapped & Snared By Fence Wires,Clinical,0.0,[Other]
9265c416-0d6d-4906-b270-bb4522fa55e1,Research scientist,2022-03-22,2022-03-22,Dry,-0.3315099,36.0477132,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
6d65a6c9-596d-4f66-9cc7-a2cae9df0761,Veterinarian,2022-05-12,2022-05-12,Dry,0.4772484,36.7986121,Mountain,Non-Protected Area: Conservancies,Naibunga,Herbivore,Elephants,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,No,No,No,1.0,1.0,Other,Starvation ,Post Mortem,0.0,[Decontamination]
d61b4b9d-aafb-436a-a601-29b88f078b30,Veterinarian,2022-05-03,2022-05-03,Rainy,0.0,0.0,Central Rift,Non-Protected Area: Community land,Green Park,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
bb5dc069-baee-4259-a68c-1fd0869a7665,Veterinarian,2022-05-27,2022-05-27,Rainy,0.0,0.0,Central Rift,Non-Protected Area: Ranch,OSERENGONI Sanctuary ,Herbivore,Buffalo,<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare,Clinical,0.0,[Treatment]
e872548d-ca41-4057-98cb-58b2d50bac5e,Veterinarian,2022-06-02,2022-06-02,Rainy,0.0,0.0,Central Rift,Non-Protected Area: Conservancies,Mara North Conservancy ,Herbivore,Elephants,<10,Yes,1.0,Human inflicted,Arrow wounds,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Shot with an Arrow On The Rump ,Clinical,0.0,[Treatment]
6c20d960-b57b-4902-87a3-cc908c2c5c37,Veterinarian,2022-05-31,2022-05-31,Rainy,0.0,0.0,Central Rift,Non-Protected Area: Community land,Rubirj,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Snare ,Clinical,0.0,[Treatment]
a12838c1-26f8-45a5-a1b2-15aaa76c14a2,Veterinarian,2022-05-24,2022-05-24,Rainy,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Kedong Ranch ,Herbivore,Equidae (Zebra),11-50,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare On The Neck,Clinical,0.0,[Treatment]
692876ec-7400-4120-a30a-d09b8b27a2c2,Research scientist,2022-03-22,2022-03-22,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
32a2945c-d9bb-4b33-aa9e-11ea09be9559,Veterinarian,2022-05-16,2022-05-16,Rainy,0.0,0.0,Central Rift,Non-Protected Area: Ranch,Manera Farm,Herbivore,Equidae (Zebra),<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Wire Snare,Clinical,0.0,[Treatment]
0db953cf-4237-47f8-b22f-d6b452ac9668,Veterinarian,2022-03-09,2022-03-08,Dry,0.0,0.0,Eastern,Non-Protected Area: Community land,Lower Imenti Forest,Herbivore,Elephants,<10,No,0.0,Unknown,Unknown,Yes,Yes,No,No,No,No,No,No,No,No,No,0.0,1.0,Other,Unknown,Post Mortem,0.0,[No Action]
5455cb0f-a408-4551-a1d0-0db9133d08ac,Veterinarian,2022-03-16,2022-03-16,Dry,0.223811,38.1288826,Eastern,Protected Area: National Park,Meru National Park,Herbivore,Giraffe,11-50,Yes,1.0,Species territorial fights,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,0.0,0.0,Other,Traumatic Injuries,Clinical,0.0,[Treatment]
22517540-d287-4bec-8d64-f8435f5e76b3,Veterinarian,2022-03-20,2022-03-19,Dry,0.45323,39.6461,Northern,Non-Protected Area: Community land,Garissa Town,Herbivore,Giraffe,<10,Yes,1.0,Human inflicted,Snares,No,No,No,No,No,Yes,No,No,No,No,No,0.0,0.0,Other,Traumatic Injury,Clinical,0.0,[Treatment]
96b282a1-b2dc-47ff-82d8-63d17f2d0fe8,Veterinarian,2022-05-26,2022-05-26,Dry,0.08963,38.19003,Eastern,Protected Area: National Park,Meru National Park,Carnivore,Lions,<10,Yes,1.0,Species territorial fights,Unknown,No,No,No,No,No,No,No,No,No,No,No,1.0,0.0,Other,Septic Wounds,Clinical,0.0,[Treatment]
c75df7ef-6f6e-4a19-a541-533f2ef225f6,Veterinarian,2022-05-08,2022-05-08,Dry,0.30644,37.66414,Eastern,Non-Protected Area: Community land,Kandebene Area,Herbivore,Elephants,<10,Yes,1.0,Human inflicted,Gunshot wounds,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Other,Bullet Wounds,Clinical,0.0,[Treatment]
b998a80e-7e08-454d-bd52-643d33111144,Research scientist,2022-03-17,2022-03-21,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
8ec7b8af-bbbc-4fb3-90b0-7372c55fbb40,Research scientist,2022-03-20,2022-03-21,Dry,-0.3079185,36.0541711,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
2aad44a8-be99-4aef-b76c-8aad40b2847a,Research scientist,2022-03-21,2022-03-21,Dry,-0.2924189,36.119505,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
15a418b2-7036-47d2-834a-5a47e1741062,Research scientist,2022-03-21,2022-03-21,Dry,-0.3035534,36.0755805,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
b27479e9-4298-453a-a8ad-5cddf6ead987,Research scientist,2022-03-21,2022-03-21,Dry,-0.3078454,36.0728622,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
f0218a3a-6a41-429b-9019-ee90bf9f09ec,Research scientist,2022-03-21,2022-03-21,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
208b9c17-a323-4ca8-abff-b7a4146f56bc,Research scientist,2022-03-21,2022-03-21,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
3a4802e9-8721-42c2-85fa-6e3c15bd2083,Research scientist,2022-03-21,2022-03-21,Dry,0.0,0.0,Central Rift,Protected Area: National Park,Lake Nakuru ,Herbivore,Buffalo,<10,No,0.0,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,0.0,0.0,Unknown,Unknown,Unknown,0.0,Unknown
